R,phi0,phi1,phi2,P_IFM,P_bomb,eta,N,nsamples
0.18181818181818182,3.0890963851684896,1.184991724360018,6.142380427786917,0.148855,0.81827,0.15391495411658265,20,200000
0.18181818181818182,4.167172577106213,6.098034878,2.8740174524610382,0.169915,0.80367,0.17452507998787986,20,200000
0.18181818181818182,2.4291069530131044,0.6614097574518439,1.4517158565472128,0.164915,0.80205,0.17054908916041428,20,200000
0.18181818181818182,4.259208943310515,2.4440375139201564,1.5941814533771723,0.152325,0.8219,0.1563550514511535,20,200000
0.18181818181818182,0.9644210581948954,0.10005731867563364,2.8955649311092317,0.153855,0.81277,0.15916720548299496,20,200000
0.18181818181818182,4.500273795698441,0.45088749723255483,0.8135069363797921,0.154245,0.81183,0.1596615169629687,20,200000
0.18181818181818182,1.6162794280677506,0.3699687944764126,2.9940327437763212,0.14015,0.83287,0.14403609381102137,20,200000
0.18181818181818182,4.0337941541377536,4.868321956639178,5.800194712207793,0.16274,0.787045,0.17134404101980974,20,200000
0.18181818181818182,6.2136986129029665,6.073815357146382,3.730139565023794,0.140355,0.821285,0.14595378728006322,20,200000
0.18181818181818182,0.3451488700998972,5.166513070360152,4.869404218884955,0.15448,0.818415,0.15878383587129136,20,200000
0.181818182,1.022727599,0.678291902,2.170069718,0.157265,0.81466,0.161807753,20,200000
0.18181818181818182,0.7253838977591981,1.591188802062549,2.476965025368858,0.159215,0.79557,0.16675481914776624,20,200000
0.18181818181818182,2.331781859639206,2.1218674485407725,0.3011548503357065,0.16694,0.80656,0.1714843348741654,20,200000
0.18181818181818182,6.136229435623657,0.07817294,0.5573781312362626,0.158885,0.80132,0.16546987362073723,20,200000
0.18181818181818182,3.2933971575463206,5.225533055662545,4.616164498286537,0.156775,0.807035,0.16266172793392888,20,200000
0.18181818181818182,2.6176323882997505,4.9557208222122595,0.19885591897139865,0.182875,0.778815,0.1901600307791492,20,200000
0.181818182,5.977282187,3.612709245,2.009691809,0.13113,0.828595,0.13663289,20,200000
0.181818182,5.870520792,4.766711814,1.715893189,0.15097,0.82107,0.155312539,20,200000
0.181818182,1.016576173,4.247246,1.935244888,0.17052,0.79563,0.176494333,20,200000
0.181818182,1.900940729,3.775836714,3.408929248,0.147805,0.815195,0.153483904,20,200000
0.18181818181818182,4.860818507525358,4.745066504855712,4.961197656914237,0.15474,0.811345,0.16017224157294646,30,200000
0.18181818181818182,4.860818507525358,4.745066504855712,4.961197656914237,0.15617,0.812995,0.1611387121903907,30,200000
0.18181818181818182,4.860818507525358,4.745066504855712,4.961197656914237,0.13028,0.840545,0.13419514330595111,30,200000
0.18181818181818182,4.860818507525358,4.745066504855712,4.961197656914237,0.159335,0.80464,0.16528955626442596,30,200000
0.18181818181818182,4.860818507525358,4.745066504855712,4.961197656914237,0.17007,0.802245,0.17491245121179863,30,200000
0.18181818181818182,4.860818507525358,4.745066504855712,4.961197656914237,0.16354,0.817295,0.16673548558116297,30,200000
0.18181818181818182,4.860818507525358,4.745066504855712,4.961197656914237,0.1669,0.799875,0.17263582529544103,30,200000
0.18181818181818182,4.860818507525358,4.745066504855712,4.961197656914237,0.15071,0.814775,0.15609771254861546,30,200000
0.18181818181818182,4.860818507525358,4.745066504855712,4.961197656914237,0.16006,0.810965,0.16483612677325507,30,200000
0.18181818181818182,4.860818507525358,4.745066504855712,4.961197656914237,0.14161,0.8273,0.1461539255452003,30,200000
0.18181818181818182,4.860818507525358,4.745066504855712,4.961197656914237,0.167305,0.804835,0.17209969757442345,30,200000
0.18181818181818182,4.860818507525358,4.745066504855712,4.961197656914237,0.169635,0.807305,0.17363911806252175,30,200000
0.18181818181818182,4.860818507525358,4.745066504855712,4.961197656914237,0.17115,0.801395,0.175981574117393,30,200000
0.18181818181818182,4.860818507525358,4.745066504855712,4.961197656914237,0.152275,0.818835,0.15680509931933562,30,200000
0.18181818181818182,4.860818507525358,4.745066504855712,4.961197656914237,0.172,0.801245,0.17672836747170548,30,200000
0.18181818181818182,4.860818507525358,4.745066504855712,4.961197656914237,0.14151,0.827295,0.14606654589932958,30,200000
0.18181818181818182,4.860818507525358,4.745066504855712,4.961197656914237,0.13473,0.83159,0.13942586306813476,30,200000
0.18181818181818182,4.860818507525358,4.745066504855712,4.961197656914237,0.145135,0.824715,0.1496468526060731,30,200000
0.18181818181818182,4.860818507525358,4.745066504855712,4.961197656914237,0.162135,0.797135,0.16901914997862957,30,200000
0.18181818181818182,4.860818507525358,4.745066504855712,4.961197656914237,0.15254,0.821795,0.1565580626786475,30,200000
