R,phi0,phi1,phi2,P_IFM,P_bomb,eta,N,nsamples
0.7272727272727273,4.952889503,3.355849278783378,0.6629846768545073,0.211635,0.29887,0.41456009245746855,20,200000
0.7272727272727273,3.625273842073763,4.158733986111785,1.4803436084114825,0.217465,0.27748,0.43937205144005903,20,200000
0.7272727272727273,3.966346566564821,1.0738064710680386,2.117900946474305,0.22234,0.311455,0.4165269438642175,20,200000
0.7272727272727273,6.050124415203555,1.9390003134180636,1.0503355286840461,0.20575,0.27479,0.428164149,20,200000
0.7272727272727273,3.333383531690087,3.516011042393362,3.595966035,0.20874,0.30059,0.4098325250819704,20,200000
0.7272727272727273,4.997456193481295,5.684698463,2.8241766662103904,0.205185,0.30518,0.40203579790933947,20,200000
0.7272727272727273,5.458007460876665,1.7188034665607874,1.5407479064911647,0.232875,0.30111,0.43610775583583816,20,200000
0.7272727272727273,3.3913583165058276,0.23164233321707542,1.8971466673758328,0.251045,0.26029,0.49095993820098366,20,200000
0.7272727272727273,1.9302047763792372,1.7368636737188476,3.631304782802231,0.21229,0.31289,0.40422331391142086,20,200000
0.7272727272727273,2.6475814454767197,2.4232648520843445,4.863470666149309,0.23185,0.2738,0.4585187382576882,20,200000
0.7272727272727273,5.517633957,3.076241696452993,5.543369032897146,0.211285,0.30567,0.40871062278147996,20,200000
0.7272727272727273,3.6739263154757387,1.7154413718471782,2.594270464022395,0.189885,0.28716,0.39804420966575477,20,200000
0.7272727272727273,4.651149196548889,2.1832279557427596,1.8432660355291297,0.223515,0.27724,0.4463560024363212,20,200000
0.7272727272727273,0.6110509792737165,4.492821680961624,0.24638528787069236,0.205835,0.27558,0.4275624980526157,20,200000
0.7272727272727273,2.269243553223821,2.838460369468632,5.159659026399916,0.219855,0.283435,0.43683562160980743,20,200000
0.7272727272727273,3.595908757619011,4.5005936761543355,5.537498448304467,0.22011,0.299185,0.4238631221174862,20,200000
0.7272727272727273,4.559454671392776,5.953656284738993,4.02725351,0.19251,0.29801,0.39246106173040857,20,200000
0.7272727272727273,3.502151838690477,0.056452673986589604,2.070293262716529,0.20455,0.275755,0.42587522511737336,20,200000
0.7272727272727273,1.1618268850461646,1.9937134874347147,2.5398162547803427,0.21724,0.29474,0.4243134497441306,20,200000
0.7272727272727273,6.219440709701837,0.2670775393351374,3.5583201467387653,0.21094,0.293235,0.41838647295086023,20,200000
0.7272727272727273,1.4484487262398125,1.0897513737583266,0.6755085826452398,0.199535,0.300895,0.39872709469855916,20,200000
0.7272727272727273,1.780811774177799,5.630862963998018,5.343411767313499,0.2065,0.274795,0.4290507900559947,20,200000
0.7272727272727273,0.9597517954546068,0.9181745177519192,5.100511996790813,0.23884,0.27215,0.46740640717039467,20,200000
0.7272727272727273,0.7479713794198913,1.0852499514623926,2.846391803780121,0.22752,0.280425,0.4479225112955143,20,200000
0.7272727272727273,5.878592130266082,0.7362701498566294,5.303862959303002,0.20317,0.299725,0.4040008351643981,20,200000
0.7272727272727273,0.8095932581765615,0.5510799214506779,4.774077468488843,0.23635,0.277685,0.45979359382143237,20,200000
0.7272727272727273,0.247780734942197,2.4062428220873633,1.6889039236504775,0.213825,0.26795,0.44382751284313215,20,200000
0.7272727272727273,4.589708246293622,5.31407990282719,2.7100703084862956,0.236835,0.272865,0.46465567981165384,20,200000
0.7272727272727273,5.9341853473158865,0.9131013927208951,6.057444062990743,0.19521,0.31328,0.3839013549922319,20,200000
0.7272727272727273,3.629606991201821,2.5013750257858876,2.585058643278137,0.233805,0.279465,0.4555204862937635,20,200000
0.7272727272727273,2.535625137488689,2.2658160863758203,1.8748628181747073,0.2185,0.304715,0.4176103513851858,20,200000
0.7272727272727273,1.5402397248716257,5.998729156018068,4.365197753580963,0.214665,0.287095,0.42782405931122447,20,200000
0.7272727272727273,2.503820597082655,3.265648989838898,0.6901163066864102,0.215845,0.28379,0.43200536391565847,20,200000
0.7272727272727273,0.3404712631140621,4.530200332602877,4.102684700641366,0.20843,0.291735,0.4167224815810783,20,200000
0.7272727272727273,2.183419970530904,4.136465706876382,0.3402351494827358,0.257125,0.269765,0.4880050864506823,20,200000
0.7272727272727273,3.7278188967986523,2.1166396932770932,2.5031148111250228,0.21358,0.24414,0.4666171458533601,20,200000
0.7272727272727273,3.059502636391046,3.7180014949469125,0.024383689361297308,0.229985,0.26656,0.4631705082117431,20,200000
0.7272727272727273,3.6325115119063445,2.489881761825502,2.9724919717663636,0.219685,0.274385,0.444643471572854,20,200000
0.7272727272727273,0.33911696236070016,3.762261424379365,5.842735809114809,0.21964,0.30597,0.4178763722151405,20,200000
0.7272727272727273,4.320122258485014,3.1935027972066687,1.5079558652901177,0.22543,0.292435,0.43530649879794925,20,200000
