R,phi0,phi1,phi2,P_IFM,P_bomb,eta,N,nsamples
0.8181818181818182,1.8558662422199188,0.046790078,2.143272554684432,0.1618,0.21169,0.4332110632145439,20,200000
0.8181818181818182,3.709866030305942,2.293319519527045,0.9977315889461603,0.166185,0.19342,0.46213206156755327,20,200000
0.8181818181818182,5.377157553731916,0.9849191108159521,2.230183355886188,0.159015,0.206285,0.4352997536271558,20,200000
0.8181818181818182,3.569781361090837,4.851853517754703,4.7461492680556585,0.03116,0.030185,0.507946858,20,200000
0.8181818181818182,0.1972160885075797,3.565216681216361,0.6765277959265018,0.16137,0.18814,0.4617035277960574,20,200000
0.8181818181818182,3.0568211171860904,0.4177283671865694,5.118034050018449,0.15707,0.183835,0.4607441955970138,20,200000
0.8181818181818182,0.590994401,2.675918922545845,3.6246155987159607,0.0317,0.02978,0.5156148340923877,20,200000
0.8181818181818182,4.362058815666156,2.9874964883026243,3.363881317560544,0.158905,0.19059,0.4546703100187413,20,200000
0.8181818181818182,1.722025787390151,0.9128092982889066,0.9303560829319498,0.16284,0.18386,0.4696856071531584,20,200000
0.8181818181818182,0.2855918629934272,3.5554255274024635,0.5657360547908442,0.156415,0.182835,0.4610611643330877,20,200000
0.8181818181818182,0.982401534,0.7893703919778365,1.2072239564960898,0.160395,0.216815,0.4252140717372286,20,200000
0.8181818181818182,2.9383985364534877,2.7945039754714287,3.7849643608445875,0.15632,0.21806,0.4175436722047118,20,200000
0.8181818181818182,4.884716047,5.7377371009157905,4.234061122850116,0.16355,0.195165,0.45593298300879526,20,200000
0.8181818181818182,5.923027801923284,5.782004329070021,2.227189555785047,0.16802,0.187035,0.47322245849234623,20,200000
0.8181818181818182,0.5845856059054222,0.19801301676220137,0.37849061910375825,0.1639,0.20249,0.4473375365048173,20,200000
0.8181818181818182,0.903484265,4.018414358066301,2.267862743860752,0.155225,0.177825,0.46607116048641345,20,200000
0.818181818,3.929047786,0.528189548,4.076492464,0.163325,0.207665,0.440240977,20,200000
0.818181818,6.27075641,5.778161776,3.577372908,0.17157,0.21476,0.444102192,20,200000
0.818181818,1.645201077,5.313992714,2.911759878,0.030755,0.029285,0.512241839,20,200000
0.818181818,0.29157153,0.179490187,0.056206627,0.16796,0.191495,0.46726294,20,200000
0.8181818181818182,1.495197331349714,4.121341514395082,3.91590068155464,0.15796,0.211775,0.42722490432336674,20,200000
0.8181818181818182,5.247282404376459,3.3557133826810026,5.666603822569686,0.15997,0.21304,0.42886249698399503,20,200000
0.8181818181818182,1.7473269883570055,2.5758500926056227,6.06828376528462,0.16595,0.198535,0.4552999437562589,20,200000
0.8181818181818182,6.169757355695717,3.157981725858245,3.454151150039816,0.18004,0.18466,0.49366602687140115,20,200000
0.8181818181818182,2.683619725523971,1.4580765560094746,0.01681100950516851,0.153315,0.211685,0.420041095890411,20,200000
0.8181818181818182,0.18641313996688041,1.360638319157294,3.3788190346379054,0.160205,0.194205,0.4520329561806946,20,200000
0.8181818181818182,5.500839520036062,0.4833185551649376,5.883165383385115,0.15646,0.19541,0.44465285474749194,20,200000
0.8181818181818182,0.8424273929171759,4.978728138125188,0.7546840981277989,0.15896,0.207595,0.43365934170861126,20,200000
0.8181818181818182,1.7813132615799947,5.873773426576205,0.8635575016469528,0.14239,0.19002,0.42835654763695435,20,200000
0.8181818181818182,5.635991578756991,3.9662087983553884,5.662348702702228,0.031125,0.02802,0.5262490489475019,20,200000
0.8181818181818182,0.5746446243668197,0.5819331899382152,2.510174338145317,0.17511,0.18963,0.48009541042934695,20,200000
0.8181818181818182,1.524810439623299,0.8747840724258568,5.873714403334426,0.16058,0.17392,0.48005979073243643,20,200000
0.8181818181818182,2.561685636977066,4.280631545881695,4.238075625073032,0.031435,0.028485,0.5246161548731642,20,200000
0.8181818181818182,1.8900045939085337,4.65593957792983,6.235132772653653,0.16234,0.19716,0.45157162726008343,20,200000
0.8181818181818182,3.409387589095908,5.115476521277439,1.0307396736531893,0.181675,0.20357,0.47158301859855417,20,200000
0.8181818181818182,5.8767282797262785,5.901393402205759,6.0299800982764555,0.16341,0.197835,0.45235228169248015,20,200000
0.8181818181818182,3.077196925974374,3.3408730037287153,0.9638845136126061,0.16248,0.19116,0.4594502884289108,20,200000
0.8181818181818182,5.055846159208337,5.06316989595804,3.8035626529802156,0.155115,0.193625,0.44478694729597984,20,200000
0.8181818181818182,3.2779997656513644,0.6522106881937703,1.6172221748527782,0.170055,0.214975,0.4416668831000182,20,200000
0.8181818181818182,2.109847293095643,2.43849799899652,1.158568025531322,0.161655,0.203115,0.4431696685582696,20,200000
